,Tarih,dolar,petrol,Faiz,ortalama,tufe,altın,tahmin
963,2017-07-24,3.5567,46.34,8.0,0.019401041666666667,9.79,143.52,3.5724
964,2017-07-21,3.5363,45.77,8.0,0.06296296296296296,9.79,142.67,3.5567
965,2017-07-20,3.5264,46.79,8.0,0.0,9.79,141.11,3.5363
966,2017-07-19,3.522,47.12,8.0,0.0,9.79,140.5,3.5264
967,2017-07-18,3.5231,46.4,8.0,0.1,9.79,140.75,3.522
968,2017-07-17,3.5284,46.02,8.0,-0.1625,9.79,140.09,3.5231
969,2017-07-14,3.5381,46.54,8.0,-0.26666666666666666,9.79,139.8,3.5284
970,2017-07-13,3.5657,46.08,8.0,0.00963718820861678,9.79,139.6,3.5381
971,2017-07-12,3.5672,45.49,8.0,0.0043724747474747465,9.79,139.97,3.5657
972,2017-07-11,3.6139,45.04,8.0,-0.035016835016835016,9.79,141.51,3.5672
973,2017-07-10,3.6083,44.4,8.0,-0.018311883899233296,9.79,140.88,3.6139
974,2017-07-07,3.6182,44.23,8.0,0.2,9.79,141.09,3.6083
975,2017-07-06,3.6212,45.52,8.0,0.31999999999999995,9.79,142.67,3.6182
976,2017-07-05,3.6062,45.13,8.0,0.3181818181818182,9.79,142.25,3.6212
977,2017-07-04,3.5594,47.13,8.0,0.5071969696969697,9.79,140.02,3.6062
978,2017-07-03,3.5571,47.07,8.0,-0.029356060606060608,9.79,139.56,3.5594
979,2017-06-30,3.5212,46.04,8.0,-0.3,10.9,140.56,3.5571
980,2017-06-29,3.5265,44.93,8.0,-0.3,10.9,141.25,3.5212
981,2017-06-28,3.5128,44.74,8.0,-0.035,10.9,141.09,3.5265
982,2017-06-27,3.5263,44.24,8.0,0.1,10.9,141.27,3.5128
983,2017-06-26,3.5008,43.38,8.0,-0.10238095238095238,10.9,139.97,3.5263
984,2017-06-23,3.5088,43.01,8.0,0.09,10.9,141.8,3.5008
985,2017-06-22,3.5077,42.74,8.0,0.02053872053872054,10.9,141.22,3.5088
986,2017-06-21,3.531,42.53,8.0,0.046874999999999986,10.9,141.57,3.5077
987,2017-06-20,3.5445,43.23,8.0,0.2683351370851371,10.9,141.72,3.531
988,2017-06-19,3.5228,44.2,8.0,-1.0,10.9,140.88,3.5445
989,2017-06-16,3.5027,44.74,8.0,0.0,10.9,141.17,3.5228
990,2017-06-15,3.513,44.46,8.0,0.16666666666666666,10.9,141.73,3.5027
991,2017-06-14,3.4878,44.73,8.0,0.02368421052631579,10.9,141.37,3.513
992,2017-06-13,3.5198,46.46,8.0,0.06785714285714285,10.9,143.2,3.4878
993,2017-06-12,3.5164,46.08,8.0,0.08746460746460749,10.9,143.09,3.5198
994,2017-06-09,3.5373,45.83,8.0,0.03571428571428571,10.9,144.02,3.5164
995,2017-06-08,3.5244,45.64,8.0,0.016666666666666666,10.9,145.1,3.5373
996,2017-06-07,3.5503,45.72,8.0,0.0,10.9,147.12,3.5244
997,2017-06-06,3.5151,48.19,8.0,-0.16666666666666666,10.9,146.22,3.5503
998,2017-06-05,3.5237,47.4,8.0,-0.0025641025641025645,10.9,145.03,3.5151
999,2017-06-02,3.5098,47.66,8.0,0.056319444444444436,10.9,144.43,3.5237
1000,2017-06-01,3.5246,48.36,8.0,0.06666666666666668,10.9,143.55,3.5098
1001,2017-05-31,3.527,48.32,8.0,-0.1,11.72,143.93,3.5246
1002,2017-05-30,3.5491,49.66,8.0,0.2125,11.72,144.23,3.527
1003,2017-05-29,3.5771,49.97,8.0,0.2125,11.72,145.71,3.5491
1004,2017-05-26,3.5777,49.8,8.0,-0.03437499999999999,11.72,145.75,3.5771
1005,2017-05-25,3.5667,48.9,8.0,0.1477272727272727,11.72,144.01,3.5777
1006,2017-05-24,3.5604,51.36,8.0,0.09927398989898988,11.72,144.0,3.5667
1007,2017-05-23,3.5704,51.47,8.0,0.07121212121212121,11.72,143.83,3.5604
1008,2017-05-22,3.5593,50.73,8.0,-0.125,11.72,144.25,3.5704
1009,2017-05-19,3.5753,50.33,8.0,0.0,11.72,144.32,3.5593
1010,2017-05-18,3.6251,49.35,8.0,0.0,11.72,145.49,3.5753
1011,2017-05-17,3.5681,49.07,8.0,0.0,11.72,144.76,3.6251
1012,2017-05-16,3.5392,48.66,8.0,-0.03333333333333333,11.72,140.74,3.5681
1013,2017-05-15,3.5483,48.85,8.0,0.10833333333333334,11.72,140.38,3.5392
1014,2017-05-12,3.5731,47.84,8.0,0.06333333333333332,11.72,141.11,3.5483
1015,2017-05-11,3.5758,47.83,8.0,0.0,11.72,140.84,3.5731
1016,2017-05-10,3.5874,47.33,8.0,0.0,11.72,140.56,3.5758
1017,2017-05-09,3.6239,45.88,8.0,0.06439393939393939,11.72,142.29,3.5874
1018,2017-05-08,3.5851,46.43,8.0,0.30000000000000004,11.72,141.45,3.6239
1019,2017-05-05,3.5441,46.22,8.0,-0.007638888888888896,11.72,139.9,3.5851
1020,2017-05-04,3.554,45.52,8.0,0.10704315886134068,11.72,140.3,3.5441
1021,2017-05-03,3.5349,47.82,8.0,0.05,11.72,140.76,3.554
1022,2017-05-02,3.5273,47.66,8.0,-0.0625,11.72,142.59,3.5349
1023,2017-05-01,3.5545,48.84,8.0,-0.019140625,11.72,143.61,3.5273
1024,2017-04-28,3.5516,49.33,8.0,0.0976190476190476,11.87,144.81,3.5545
1025,2017-04-27,3.5612,48.97,8.0,0.0988095238095238,11.87,144.86,3.5516
1026,2017-04-26,3.5783,49.62,8.0,-0.1592532467532468,11.87,145.81,3.5612
1027,2017-04-25,3.5797,49.56,8.0,-0.025,11.87,145.53,3.5783
1028,2017-04-24,3.573,49.23,8.0,0.08750000000000001,11.87,146.45,3.5797
1029,2017-04-21,3.6401,49.62,8.0,0.06611570247933883,11.87,150.33,3.573
1030,2017-04-20,3.6415,50.27,8.0,-0.05578512396694215,11.87,150.07,3.6401
1031,2017-04-19,3.673,50.44,8.0,0.06818181818181818,11.87,151.16,3.6415
1032,2017-04-18,3.6608,52.41,8.0,0.0162037037037037,11.87,151.77,3.673
1033,2017-04-17,3.7011,52.65,8.0,0.1851139601139601,11.87,152.97,3.6608
1034,2017-04-14,3.7327,,8.0,0.0,11.87,152.15,3.7011
1035,2017-04-13,3.6633,53.18,8.0,0.058333333333333334,11.87,151.68,3.7327
1036,2017-04-12,3.6492,53.11,8.0,0.0,11.87,151.03,3.6633
1037,2017-04-11,3.6972,53.4,8.0,0.06,11.87,151.48,3.6492
1038,2017-04-10,3.7294,53.08,8.0,0.10252525252525252,11.87,150.45,3.6972
1039,2017-04-07,3.7299,52.24,8.0,0.027272727272727268,11.87,150.38,3.7294
1040,2017-04-06,3.7111,51.7,8.0,0.09444444444444444,11.87,149.4,3.7299
1041,2017-04-05,3.6991,51.15,8.0,0.19727272727272727,11.87,149.28,3.7111
1042,2017-04-04,3.679,51.03,8.0,-0.16666666666666666,11.87,148.59,3.6991
1043,2017-04-03,3.6449,50.24,8.0,0.0278971028971029,11.87,146.86,3.679
1044,2017-03-31,3.6352,50.6,8.0,0.1025173611111111,11.29,145.99,3.6449
1045,2017-03-30,3.652,50.35,8.0,0.026666666666666682,11.29,146.17,3.6352
1046,2017-03-29,3.6459,49.51,8.0,-0.0875,11.29,146.7,3.652
1047,2017-03-28,3.6582,48.37,8.0,0.18571428571428567,11.29,147.22,3.6459
1048,2017-03-27,3.6166,47.73,8.0,0.2727272727272727,11.29,145.78,3.6582
1049,2017-03-24,3.6108,47.97,8.0,0.11397727272727272,11.29,144.46,3.6166
1050,2017-03-23,3.6348,47.7,8.0,0.125,11.29,145.59,3.6108
1051,2017-03-22,3.6184,48.04,8.0,-0.03361111111111112,11.29,145.35,3.6348
1052,2017-03-21,3.6329,47.34,8.0,0.025,11.29,145.4,3.6184
1053,2017-03-20,3.616,48.22,8.0,0.08,11.29,143.47,3.6329
1054,2017-03-17,3.6344,48.78,8.0,0.21220238095238095,11.29,143.64,3.616
1055,2017-03-16,3.6256,48.75,8.0,0.15,11.29,142.98,3.6344
1056,2017-03-15,3.6754,48.86,8.0,0.003935185185185185,11.29,144.19,3.6256
1057,2017-03-14,3.7426,47.72,8.0,0.2345703125,11.29,144.36,3.6754
1058,2017-03-13,3.7418,48.4,8.0,0.056790123456790124,11.29,144.86,3.7426
1059,2017-03-10,3.7299,48.49,8.0,0.0,11.29,144.51,3.7418
1060,2017-03-09,3.7747,49.28,8.0,0.008968253968253967,11.29,145.85,3.7299
1061,2017-03-08,3.7467,50.28,8.0,-0.03571428571428571,11.29,145.5,3.7747
1062,2017-03-07,3.6807,53.14,8.0,-0.05476190476190477,11.29,143.86,3.7467
1063,2017-03-06,3.7132,53.2,8.0,0.038461538461538464,11.29,146.52,3.6807
1064,2017-03-03,3.703,53.33,8.0,0.0,11.29,146.98,3.7132
1065,2017-03-02,3.728,52.61,8.0,0.0,11.29,147.96,3.703
1066,2017-03-01,3.6543,53.83,8.0,0.0,11.29,146.66,3.728
1067,2017-02-28,3.6472,54.01,8.0,0.0,10.13,146.3,3.6543
1068,2017-02-27,3.6072,54.05,8.0,0.07999999999999999,10.13,145.35,3.6472
1069,2017-02-24,3.607,53.99,8.0,0.3055555555555555,10.13,145.76,3.6072
1070,2017-02-23,3.5691,54.45,8.0,0.0,10.13,143.48,3.607
1071,2017-02-22,3.5802,53.59,8.0,0.1574074074074074,10.13,142.44,3.5691
1072,2017-02-21,3.6203,54.06,8.0,0.0,10.13,143.85,3.5802
1073,2017-02-20,3.6245,53.97,8.0,0.0,10.13,144.3,3.6203
1074,2017-02-17,3.629,53.4,8.0,0.010833333333333332,10.13,144.15,3.6245
1075,2017-02-16,3.6666,53.36,8.0,-0.1027424242424242,10.13,146.16,3.629
1076,2017-02-15,3.6601,53.11,8.0,0.2,10.13,145.1,3.6666
1077,2017-02-14,3.6503,53.2,8.0,0.2,10.13,144.27,3.6601
1078,2017-02-13,3.6717,52.93,8.0,-0.125,10.13,144.68,3.6503
1079,2017-02-10,3.6953,53.86,8.0,0.027272727272727268,10.13,146.67,3.6717
1080,2017-02-09,3.6831,53.0,8.0,0.125,10.13,145.65,3.6953
1081,2017-02-08,3.7178,52.34,8.0,0.09107142857142857,10.13,148.36,3.6831
1082,2017-02-07,3.7451,52.17,8.0,0.049107142857142856,10.13,148.31,3.7178
1083,2017-02-06,3.6839,53.01,8.0,0.024999999999999998,10.13,146.39,3.7451
1084,2017-02-03,3.6976,53.83,8.0,0.10952380952380952,10.13,144.97,3.6839
1085,2017-02-02,3.7371,53.54,8.0,-0.05053030303030303,10.13,146.2,3.6976
1086,2017-02-01,3.7705,53.88,8.0,0.0580246913580247,10.13,146.65,3.7371
1087,2017-01-31,3.7734,52.81,8.0,0.1288888888888889,9.22,146.96,3.7705
1088,2017-01-30,3.7818,52.63,8.0,0.2653846153846154,9.22,145.19,3.7734
1089,2017-01-27,3.8775,53.17,8.0,0.00010822510822511488,9.22,148.3,3.7818
1090,2017-01-26,3.844,53.78,8.0,-0.15555555555555553,9.22,147.47,3.8775
1091,2017-01-25,3.8313,52.75,8.0,0.2203703703703704,9.22,147.73,3.844
1092,2017-01-24,3.7833,53.18,8.0,0.1182598188848189,9.22,147.12,3.8313
1093,2017-01-23,3.7573,52.75,8.0,0.425,9.22,147.11,3.7833
1094,2017-01-20,3.7655,52.42,8.0,0.02083333333333333,9.22,146.56,3.7573
1095,2017-01-19,3.8273,51.37,8.0,0.2333333333333333,9.22,148.39,3.7655
1096,2017-01-18,3.7966,51.08,8.0,0.3066666666666667,9.22,147.08,3.8273
1097,2017-01-17,3.761,52.48,8.0,0.10783333333333334,9.22,147.12,3.7966
1098,2017-01-16,3.8042,52.52,8.0,-0.004320987654320988,9.22,147.41,3.761
1099,2017-01-13,3.723,52.37,8.0,-0.07006172839506172,9.22,143.41,3.8042
1100,2017-01-12,3.7597,53.01,8.0,0.07408172635445362,9.22,144.73,3.723
1101,2017-01-11,3.8647,52.25,8.0,0.030952380952380957,9.22,148.2,3.7597
1102,2017-01-10,3.7885,50.82,8.0,0.09113636363636364,9.22,145.0,3.8647
1103,2017-01-09,3.7129,51.96,8.0,0.17115384615384616,9.22,140.99,3.7885
1104,2017-01-06,3.6445,53.99,8.0,0.0,9.22,137.4,3.7129
1105,2017-01-05,3.5927,53.76,8.0,-0.3333333333333333,9.22,136.33,3.6445
1106,2017-01-04,3.5713,53.26,8.0,-0.01874999999999999,9.22,133.51,3.5927
1107,2017-01-03,3.5944,52.33,8.0,0.0,9.22,133.88,3.5713
1108,2017-01-02,3.5445,54.03,8.0,0.21666666666666665,9.22,131.31,3.5944
1109,2016-12-30,3.5277,53.72,8.0,0.06666666666666668,8.53,130.49,3.5445
1110,2016-12-29,3.523,53.77,8.0,0.0,8.53,131.31,3.5277
1111,2016-12-28,3.54,54.06,8.0,0.009772727272727271,8.53,129.99,3.523
1112,2016-12-27,3.5214,53.9,8.0,0.0125,8.53,128.98,3.54
1113,2016-12-26,3.5118,53.19,8.0,-0.3218749999999999,8.53,128.05,3.5214
1114,2016-12-23,3.5169,53.02,8.0,0.2333333333333333,8.53,128.12,3.5118
1115,2016-12-22,3.5114,52.95,8.0,-0.11857142857142855,8.53,127.38,3.5169
1116,2016-12-21,3.5089,52.49,8.0,-0.2333333333333333,8.53,127.51,3.5114
1117,2016-12-20,3.5275,52.23,8.0,0.08333333333333333,8.53,128.35,3.5089
1118,2016-12-19,3.5331,52.12,8.0,0.028124999999999997,8.53,129.3,3.5275
1119,2016-12-16,3.5068,51.9,8.0,0.07386363636363638,8.53,127.82,3.5331
1120,2016-12-15,3.5119,50.9,8.0,0.3757954545454545,8.53,127.31,3.5068
1121,2016-12-14,3.5323,51.04,8.0,-0.008831018518518514,8.53,129.97,3.5119
1122,2016-12-13,3.4898,52.98,8.0,-0.012244668911335584,8.53,129.99,3.5323
1123,2016-12-12,3.4688,52.83,8.0,-0.4607295173961841,8.53,129.99,3.4898
1124,2016-12-09,3.4869,51.5,8.0,-0.19756944444444444,8.53,129.44,3.4688
1125,2016-12-08,3.4433,50.84,8.0,0.012303591470258135,8.53,129.51,3.4869
1126,2016-12-07,3.3902,49.77,8.0,-0.04622001262626265,8.53,127.93,3.4433
1127,2016-12-06,3.4456,50.93,8.0,-0.0033740179573512924,8.53,129.63,3.3902
1128,2016-12-05,3.5231,51.79,8.0,0.01396604938271605,8.53,132.63,3.4456
1129,2016-12-02,3.519,51.68,8.0,-0.07667584940312212,8.53,133.19,3.5231
1130,2016-12-01,3.5037,51.06,8.0,0.19,8.53,131.93,3.519
1131,2016-11-30,3.437,49.44,8.0,0.12083333333333332,7.0,129.6,3.5037
1132,2016-11-29,3.4088,45.23,8.0,-0.010483511586452764,7.0,130.3,3.437
1133,2016-11-28,3.4148,47.08,8.0,-0.05692284688995215,7.0,131.07,3.4088
1134,2016-11-25,3.4467,46.06,8.0,0.146875,7.0,131.31,3.4148
1135,2016-11-24,3.4455,47.98,8.0,0.12821637426900587,7.0,131.49,3.4467
1136,2016-11-23,3.3941,47.96,7.5,0.16999999999999998,7.0,129.65,3.4455
1137,2016-11-22,3.3844,48.03,7.5,0.0,7.0,131.98,3.3941
1138,2016-11-21,3.3616,47.49,7.5,0.07333333333333332,7.0,131.1,3.3844
1139,2016-11-18,3.3753,45.69,7.5,0.05767195767195767,7.0,130.86,3.3616
1140,2016-11-17,3.3706,45.42,7.5,0.0,7.0,131.85,3.3753
1141,2016-11-16,3.3234,45.57,7.5,0.3371212121212121,7.0,130.73,3.3706
1142,2016-11-15,3.2906,45.81,7.5,-0.051388888888888914,7.0,129.91,3.3234
1143,2016-11-14,3.29,43.32,7.5,-0.030115740740740717,7.0,129.12,3.2906
1144,2016-11-11,3.2522,43.41,7.5,0.09833333333333333,7.0,128.03,3.29
1145,2016-11-10,3.2509,44.66,7.5,0.0,7.0,131.56,3.2522
1146,2016-11-09,3.2099,45.27,7.5,-0.25,7.0,131.88,3.2509
1147,2016-11-08,3.155,44.98,7.5,0.3592592592592593,7.0,129.67,3.2099
1148,2016-11-07,3.1681,44.89,7.5,0.009375000000000008,7.0,130.54,3.155
1149,2016-11-04,3.1569,44.07,7.5,-0.0014775413711583935,7.0,132.38,3.1681
1150,2016-11-03,3.1101,44.66,7.5,-0.06163299663299662,7.0,130.25,3.1569
1151,2016-11-02,3.1138,45.34,7.5,-0.059150326797385674,7.0,129.92,3.1101
1152,2016-11-01,3.1116,46.67,7.5,-0.04431818181818181,7.0,129.28,3.1138
1153,2016-10-31,3.0939,46.86,7.5,0.15416666666666667,7.16,126.33,3.1116
1154,2016-10-28,3.1069,48.7,7.5,0.01971153846153846,7.16,128.28,3.0939
1155,2016-10-27,3.1138,49.72,7.5,0.08194444444444443,7.16,126.93,3.1069
1156,2016-10-26,3.0813,49.18,7.5,-0.125,7.16,125.39,3.1138
1157,2016-10-25,3.0711,49.96,7.5,-0.125,7.16,125.84,3.0813
1158,2016-10-24,3.076,50.52,7.5,-0.05541125541125543,7.16,125.31,3.0711
1159,2016-10-21,3.0814,50.85,7.5,0.0,7.16,125.48,3.076
1160,2016-10-20,3.0601,50.43,7.5,0.0,7.16,124.33,3.0814
1161,2016-10-19,3.0616,51.6,7.5,0.01240079365079365,7.16,124.9,3.0601
1162,2016-10-18,3.0953,50.29,7.5,0.0,7.16,125.9,3.0616
1163,2016-10-17,3.096,49.94,7.5,-0.29924242424242425,7.16,125.0,3.0953
1164,2016-10-14,3.0905,50.35,7.5,-0.10959821428571427,7.16,124.25,3.096
1165,2016-10-13,3.0858,50.44,7.5,0.1148148148148148,7.16,125.01,3.0905
1166,2016-10-12,3.0853,50.18,7.5,0.184375,7.16,124.56,3.0858
1167,2016-10-11,3.084,50.79,7.5,0.0,7.16,124.26,3.0853
1168,2016-10-10,3.0718,51.35,7.5,0.0,7.16,123.79,3.084
1169,2016-10-07,3.051,49.81,7.5,0.03125,7.16,123.3,3.0718
1170,2016-10-06,3.0397,50.44,7.5,0.1,7.16,122.65,3.051
1171,2016-10-05,3.0516,49.83,7.5,0.025,7.16,123.96,3.0397
1172,2016-10-04,3.0578,48.69,7.5,-0.018181818181818184,7.16,124.74,3.0516
1173,2016-10-03,3.0188,48.81,7.5,0.0703125,7.16,127.31,3.0578
1174,2016-09-30,2.9992,48.24,7.5,-0.03555555555555556,7.28,126.58,3.0188
1175,2016-09-29,2.9997,47.83,7.5,-0.19,7.28,127.25,2.9992
1176,2016-09-28,2.9798,47.05,7.5,0.0075000000000000015,7.28,126.61,2.9997
1177,2016-09-27,2.9746,44.67,7.5,-0.13020833333333331,7.28,126.94,2.9798
1178,2016-09-26,2.981,45.93,7.5,0.035763888888888894,7.28,128.24,2.9746
1179,2016-09-23,2.9672,44.48,7.5,0.2788690476190476,7.28,127.6,2.981
1180,2016-09-22,2.944,46.32,7.5,0.17989417989417988,7.28,127.08,2.9672
1181,2016-09-21,2.9551,45.34,7.5,0.2055328798185941,7.28,127.53,2.944
1182,2016-09-20,2.9782,43.44,7.5,-0.13095238095238096,7.28,125.82,2.9551
1183,2016-09-19,2.9771,43.3,7.5,0.3333333333333333,7.28,125.67,2.9782
1184,2016-09-16,2.9809,43.03,7.5,0.0,7.28,125.59,2.9771
1185,2016-09-15,2.9687,43.91,7.5,0.0,7.28,125.45,2.9809
1186,2016-09-14,2.9794,43.58,7.5,0.0,7.28,126.72,2.9687
1187,2016-09-13,2.9846,44.9,7.5,0.0,7.28,126.51,2.9794
1188,2016-09-12,2.9675,46.29,7.5,0.12222222222222222,7.28,126.78,2.9846
1189,2016-09-09,2.963,45.88,7.5,0.04534036012296882,7.28,126.8,2.9675
1190,2016-09-08,2.9512,47.62,7.5,0.05555555555555555,7.28,127.04,2.963
1191,2016-09-07,2.9364,45.5,7.5,0.0,7.28,127.05,2.9512
1192,2016-09-06,2.9224,44.83,7.5,0.0,7.28,126.85,2.9364
1193,2016-09-05,2.9457,45.07,7.5,0.06180555555555554,7.28,125.54,2.9224
1194,2016-09-02,2.9509,44.44,7.5,0.04753787878787879,7.28,125.71,2.9457
1195,2016-09-01,2.9612,43.16,7.5,0.0,7.28,125.25,2.9509
1196,2016-08-31,2.958,44.7,7.5,0.04,8.05,124.48,2.9612
1197,2016-08-30,2.9631,46.35,7.5,0.3055555555555555,8.05,124.95,2.958
1198,2016-08-29,2.9507,46.98,7.5,0.0,8.05,125.51,2.9631
1199,2016-08-26,2.9538,47.64,7.5,-0.03531746031746032,8.05,125.48,2.9507
1200,2016-08-25,2.9344,47.33,7.5,-0.2007936507936508,8.05,124.75,2.9538
1201,2016-08-24,2.9517,46.77,7.5,0.075,8.05,125.69,2.9344
1202,2016-08-23,2.951,48.1,7.5,0.005555555555555557,8.05,126.87,2.9517
1203,2016-08-22,2.9419,47.05,7.5,-0.09383116883116883,8.05,126.65,2.951
1204,2016-08-19,2.9293,48.52,7.5,0.3055555555555555,8.05,126.36,2.9419
1205,2016-08-18,2.9273,48.22,7.5,0.09000000000000001,8.05,127.44,2.9293
1206,2016-08-17,2.9222,46.79,7.5,-0.026185185185185183,8.05,126.71,2.9273
1207,2016-08-16,2.9295,46.58,7.5,-0.05263157894736842,8.05,126.72,2.9222
1208,2016-08-15,2.9407,45.74,7.5,0.0,8.05,127.39,2.9295
1209,2016-08-12,2.9594,44.49,7.5,-0.008333333333333333,8.05,127.13,2.9407
1210,2016-08-11,2.9573,43.49,7.5,0.032,8.05,127.34,2.9594
1211,2016-08-10,2.9576,41.71,7.5,-0.029166666666666664,8.05,128.0,2.9573
1212,2016-08-09,2.9682,42.77,7.5,-0.05031565656565657,8.05,127.93,2.9576
1213,2016-08-08,2.9845,43.02,7.5,-0.034722222222222224,8.05,128.09,2.9682
1214,2016-08-05,2.9987,41.8,7.5,0.05147306397306397,8.05,128.78,2.9845
1215,2016-08-04,3.0111,41.93,7.5,0.23408119658119655,8.05,131.78,2.9987
1216,2016-08-03,3.0139,40.83,7.5,0.26445011337868485,8.05,131.62,3.0111
1217,2016-08-02,2.9915,39.51,7.5,-0.05897550776583034,8.05,131.16,3.0139
1218,2016-08-01,2.9904,40.06,7.5,0.197119341563786,8.05,130.07,2.9915
1219,2016-07-29,2.9883,41.6,7.5,0.08525641025641026,8.79,129.76,2.9904
1220,2016-07-28,3.0126,41.14,7.5,0.05271739130434784,8.79,129.39,2.9883
1221,2016-07-27,3.0187,41.92,7.5,-0.01848544973544974,8.79,130.78,3.0126
1222,2016-07-26,3.0453,42.92,7.5,0.09530885780885782,8.79,129.3,3.0187
1223,2016-07-25,3.0369,43.13,7.5,0.06579365079365079,8.79,128.48,3.0453
1224,2016-07-22,3.065,44.19,7.5,0.027311577311577316,8.79,130.25,3.0369
1225,2016-07-21,3.0706,44.75,7.5,-0.06141729797979796,8.79,131.35,3.065
1226,2016-07-20,3.0899,44.94,7.5,0.0408531316567031,8.79,130.69,3.0706
1227,2016-07-19,3.045,44.65,7.5,-0.028799392097264436,8.79,130.37,3.0899
1228,2016-07-18,2.9777,45.24,7.5,-0.037149072050062105,8.79,127.17,3.045
1229,2016-07-15,3.0198,45.95,7.5,-0.023029100529100528,8.79,129.75,2.9777
1230,2016-07-14,2.8782,45.68,7.5,0.09375,8.79,123.62,3.0198
1231,2016-07-13,2.8998,44.75,7.5,-0.011111111111111113,8.79,125.18,2.8782
1232,2016-07-12,2.887,46.8,7.5,0.0,8.79,123.72,2.8998
1233,2016-07-11,2.9045,44.76,7.5,0.014508928571428568,8.79,126.55,2.887
1234,2016-07-08,2.8913,45.41,7.5,0.10317460317460313,8.79,127.05,2.9045
1235,2016-07-07,2.9367,45.14,7.5,-0.12500000000000006,8.79,128.74,2.8913
1236,2016-07-06,2.9371,47.43,7.5,0.3069047619047619,8.79,128.81,2.9367
1237,2016-07-05,2.9293,46.6,7.5,-0.038888888888888896,8.79,127.73,2.9371
1238,2016-07-04,2.9066,48.65,7.5,0.06666666666666668,8.79,126.21,2.9293
1239,2016-07-01,2.9019,48.99,7.5,0.06896825396825397,8.79,125.23,2.9066
1240,2016-06-30,2.8777,48.33,7.5,-0.02378167641325536,7.64,122.42,2.9019
1241,2016-06-29,2.8892,49.88,7.5,0.01378256246677299,7.64,122.55,2.8777
1242,2016-06-28,2.9043,47.85,7.5,0.12785311447811448,7.64,123.04,2.8892
1243,2016-06-27,2.941,46.33,7.5,-0.10103741496598638,7.64,125.11,2.9043
1244,2016-06-24,2.9292,47.64,7.5,-0.0851851851851852,7.64,125.61,2.941
1245,2016-06-23,2.8548,50.11,7.5,0.16666666666666666,7.64,114.83,2.9292
1246,2016-06-22,2.8936,49.13,7.5,0.014646464646464644,7.64,117.68,2.8548
1247,2016-06-21,2.9097,48.85,7.5,0.2,7.64,118.27,2.8936
1248,2016-06-20,2.9062,49.37,7.5,-0.03334278155706728,7.64,120.42,2.9097
1249,2016-06-17,2.9271,47.98,7.5,0.5,7.64,122.47,2.9062
1250,2016-06-16,2.931,46.21,7.5,0.05,7.64,120.42,2.9271
1251,2016-06-15,2.925,48.01,7.5,0.0755701754385965,7.64,120.85,2.931
1252,2016-06-14,2.935,48.49,7.5,0.027777777777777776,7.64,121.14,2.925
1253,2016-06-13,2.9196,48.88,7.5,0.19,7.64,121.53,2.935
1254,2016-06-10,2.9291,49.07,7.5,0.16335978835978832,7.64,119.92,2.9196
1255,2016-06-09,2.8919,50.56,7.5,-0.006147540983606557,7.64,118.05,2.9291
1256,2016-06-08,2.8931,51.23,7.5,0.004907975460122699,7.64,117.67,2.8919
1257,2016-06-07,2.8971,50.36,7.5,0.5,7.64,115.85,2.8931
1258,2016-06-06,2.9039,49.69,7.5,0.0,7.64,116.28,2.8971
1259,2016-06-03,2.9028,48.62,7.5,0.08035714285714285,7.64,116.14,2.9039
1260,2016-06-02,2.9488,49.17,7.5,-0.0972222222222222,7.64,114.65,2.9028
1261,2016-06-01,2.9419,49.01,7.5,0.03125,7.64,114.78,2.9488
1262,2016-05-31,2.9494,49.1,7.5,-0.14366666666666664,6.58,115.19,2.9419
1263,2016-05-30,2.956,49.51,7.5,0.0,6.58,114.55,2.9494
1264,2016-05-27,2.9575,49.33,7.5,0.0,6.58,115.37,2.956
1265,2016-05-26,2.9345,49.48,7.5,-0.034375,6.58,115.27,2.9575
1266,2016-05-25,2.9368,49.56,7.5,-0.02247474747474748,6.58,115.25,2.9345
1267,2016-05-24,2.9445,48.62,7.5,-0.15,6.58,116.37,2.9368
1268,2016-05-23,2.9952,48.08,7.5,0.0,6.58,120.29,2.9445
1269,2016-05-20,2.9762,47.75,7.5,0.0,6.58,119.82,2.9952
1270,2016-05-19,2.987,48.16,7.5,-0.26666666666666666,6.58,120.59,2.9762
1271,2016-05-18,2.9902,48.19,7.5,0.07063492063492062,6.58,120.87,2.987
1272,2016-05-17,2.9637,48.31,7.5,0.06666666666666668,6.58,122.02,2.9902
1273,2016-05-16,2.9767,47.72,7.5,-0.06874999999999999,6.58,121.85,2.9637
1274,2016-05-13,2.9702,46.21,7.5,0.04545454545454545,6.58,121.63,2.9767
1275,2016-05-12,2.9623,46.7,7.5,-0.1,6.58,120.33,2.9702
1276,2016-05-11,2.9527,46.23,7.5,0.3083333333333333,6.58,121.27,2.9623
1277,2016-05-10,2.9516,44.66,7.5,-0.011805555555555531,6.58,120.11,2.9527
1278,2016-05-09,2.9449,43.44,7.5,-0.08465335169880624,6.58,119.56,2.9516
1279,2016-05-06,2.9273,44.66,7.5,-0.0925347222222222,6.58,121.29,2.9449
1280,2016-05-05,2.9242,44.32,7.5,-0.2827586206896552,6.58,120.35,2.9273
1281,2016-05-04,2.9625,43.78,7.5,-0.3756006006006007,6.58,121.83,2.9242
1282,2016-05-03,2.8491,43.65,7.5,0.0,6.58,117.88,2.9625
1283,2016-05-02,2.8049,44.78,7.5,0.3916666666666666,6.58,116.52,2.8491
